epoch,flightNo,id,cosparLaunchNo,failure
1999-04-21T05:02:24+00:00,670-3542-509,4353,1999-021,False
1999-04-27T18:28:48+00:00,LM-005,5318,1999-F01,True
1999-04-28T20:24:00+00:00,65036-413,4372,1999-022,False
1999-04-30T16:33:36+00:00,4B-32/TC-14 (K-26),4373,1999-023,False
1999-05-05T00:57:36+00:00,D269,3798,1999-024,False
1999-05-10T01:26:24+00:00,Y2,3799,1999-025,False
1999-05-18T05:02:24+00:00,F27,4355,1999-026,False
1999-05-20T22:33:36+00:00,396-02,3800,1999-027,False
1999-05-22T09:36:00+00:00,4B-12,3801,1999-028,False
1999-05-26T06:28:48+00:00,PSLV-C2,4360,1999-029,False
1999-05-27T10:48:00+00:00,STS-96,3802,1999-030,False
1999-06-10T13:55:12+00:00,D270,3803,1999-031,False
1999-06-11T17:16:48+00:00,Y7,4361,1999-032,False
1999-06-18T01:55:12+00:00,397-02,3804,1999-033,False
1999-06-20T02:09:36+00:00,23G-7,3805,1999-034,False
1999-06-24T15:50:24+00:00,D271,3837,1999-035,False
1999-07-05T13:26:24+00:00,389-01/88501,5294,1999-F02,True
1999-07-08T08:38:24+00:00,78051  -677,4362,1999-036,False
1999-07-10T08:52:48+00:00,D272,3838,1999-037,False
1999-07-16T16:33:36+00:00,M 15000-667,3839,1999-038,False
1999-07-17T05:31:12+00:00,51025-802/17L,4363,1999-039,False
1999-07-23T04:33:36+00:00,STS-93,3897,1999-040,False
1999-07-25T07:40:48+00:00,D273,4364,1999-041,False
1999-08-12T22:48:00+00:00,V118 L487f,3840,1999-042,False
1999-08-17T04:33:36+00:00,D274,4365,1999-043,False
1999-08-18T18:00:00+00:00,77017  -785,3898,1999-044,False
1999-08-26T12:00:00+00:00,65021-703,4374,1999-045,False
1999-09-04T22:33:36+00:00,V120 L488d,4375,1999-046,False
1999-09-06T16:33:36+00:00,388-02,3841,1999-047,False
1999-09-09T18:00:00+00:00,M 15000-082,4376,1999-048,False
1999-09-22T14:38:24+00:00,S 15000-061,3842,1999-049,False
1999-09-23T06:00:00+00:00,AC-155,3843,1999-050,False
1999-09-24T18:14:24+00:00,LM-007,4377,1999-051,False
1999-09-25T06:28:48+00:00,V121 L489d,3844,1999-052,False
1999-09-26T22:33:36+00:00,398-02,3845,1999-053,False
1999-09-28T11:02:24+00:00,M 15000-045,4378,1999-054,False
1999-10-07T12:57:36+00:00,D275,3806,1999-055,False
1999-10-10T03:21:36+00:00,3L/DM-SL-3L,3807,1999-056,False
1999-10-14T03:21:36+00:00,Y1,3808,1999-057,False
1999-10-18T13:26:24+00:00,M 15000-062,3899,1999-058,False
1999-10-19T06:28:48+00:00,V122 L490c,3809,1999-059,False
1999-10-27T16:19:12+00:00,386-02,5295,1999-F03,True
1999-11-13T22:48:00+00:00,V123 L491a,3810,1999-060,False
1999-11-15T07:26:24+00:00,H-II-8F,5296,1999-F04,True
1999-11-19T22:33:36+00:00,Y1,3811,1999-061,False
1999-11-22T16:19:12+00:00,M 15000-063,3812,1999-062,False
1999-11-23T04:04:48+00:00,AC-136,3813,1999-063,False
1999-12-03T16:19:12+00:00,V124 L492,3814,1999-064,False
1999-12-04T18:57:36+00:00,F28,3815,1999-065,False
1999-12-10T14:38:24+00:00,V119 (504a),3900,1999-066,False
1999-12-11T18:28:48+00:00,V02,5280,1999-F05,True
1999-12-12T17:31:12+00:00,23G-8,3816,1999-067,False
1999-12-18T18:57:36+00:00,AC-141,3817,1999-068,False
1999-12-20T00:43:12+00:00,STS-103,3818,1999-069,False
1999-12-21T07:12:00+00:00,T4,3819,1999-070,False
1999-12-22T00:43:12+00:00,V125 L493,3820,1999-071,False
1999-12-24T00:00:00+00:00,None,5288,1999-F06,True
1999-12-26T07:55:12+00:00,450-82-  801,3901,1999-072,False
1999-12-27T19:12:00+00:00,77017  -681,3821,1999-073,False
2000-01-21T00:57:36+00:00,AC-138 MLV-8/IABS-9,3822,2000-001,False
2000-01-25T00:57:36+00:00,V126 L494,3823,2000-002,False
2000-01-25T16:48:00+00:00,3A-Y4,3824,2000-003,False
2000-01-27T03:07:12+00:00,1,3825,2000-004,False
2000-02-01T06:43:12+00:00,A 15000-669,3826,2000-005,False
2000-02-03T09:21:36+00:00,45025-801/1-94,3827,2000-006,False
2000-02-03T23:45:36+00:00,AC-158,3902,2000-007,False
2000-02-08T21:21:36+00:00,D276,3828,2000-008,False
2000-02-08T23:16:48+00:00,A 15000-079/1001,3829,2000-009,False
2000-02-10T01:26:24+00:00,None,5289,2000-F01,True
2000-02-11T17:45:36+00:00,STS-99,3830,2000-010,False
2000-02-12T09:07:12+00:00,399-02,3831,2000-011,False
2000-02-18T00:57:36+00:00,V127 L495,3832,2000-012,False
2000-03-12T04:04:48+00:00,399-01,3903,2000-013,False
2000-03-12T09:36:00+00:00,T5 1110,3833,2000-014,False
2000-03-12T14:52:48+00:00,2L/DM-SL-2L,5297,2000-F02,True
2000-03-20T18:28:48+00:00,A 15000-068/1002,3835,2000-015,False
2000-03-21T23:31:12+00:00,V128 (505),3834,2000-016,False
2000-03-25T20:38:24+00:00,D277,3836,2000-017,False
2000-04-04T05:02:24+00:00,A 15000-665,3846,2000-018,False
2000-04-17T21:07:12+00:00,397-01,3847,2000-019,False
2000-04-19T00:28:48+00:00,V129 L496,3848,2000-020,False
2000-04-25T20:09:36+00:00,A 15000-664,3849,2000-021,False
2000-05-03T07:12:00+00:00,AC-137,3850,2000-022,False
2000-05-03T13:26:24+00:00,A 15000-649,3851,2000-023,False
2000-05-08T16:04:48+00:00,4B-29,3852,2000-024,False
2000-05-11T01:55:12+00:00,D278,3853,2000-025,False
2000-05-16T08:24:00+00:00,630-6992-011P/72501,3854,2000-026,False
2000-05-19T10:04:48+00:00,STS-101,3856,2000-027,False
2000-05-24T23:16:48+00:00,AC-201,3857,2000-028,False
2000-06-06T02:52:48+00:00,392-01/88502,3858,2000-029,False
2000-06-07T13:26:24+00:00,F29,3859,2000-030,False
2000-06-24T00:28:48+00:00,394-02,3860,2000-031,False
2000-06-25T11:45:36+00:00,3-Y12,3861,2000-032,False
2000-06-28T10:33:36+00:00,53752-105,3862,2000-033,False
2000-06-30T12:57:36+00:00,AC-139,3904,2000-034,False
2000-06-30T22:04:48+00:00,400-01,3863,2000-035,False
2000-07-04T23:45:36+00:00,389-02,3864,2000-036,False
2000-07-12T05:02:24+00:00,398-01,3865,2000-037,False
2000-07-14T05:16:48+00:00,AC-161,3866,2000-038,False
2000-07-15T12:00:00+00:00,47136-414,3867,2000-039,False
2000-07-16T09:21:36+00:00,D279,3868,2000-040,False
2000-07-16T12:43:12+00:00,A 15000-069/1003,3905,2000-041,False
2000-07-19T20:09:36+00:00,2,3869,2000-042,False
2000-07-28T22:48:00+00:00,5?/DM-SL-4L,3870,2000-043,False
2000-08-06T18:28:48+00:00,K 15000-668,3871,2000-044,False
2000-08-09T11:16:48+00:00,A 15000-070/1004,3872,2000-045,False
2000-08-17T23:16:48+00:00,V131 L4097,3873,2000-046,False
2000-08-17T23:45:36+00:00,4B-28,3906,2000-047,False
2000-08-23T11:02:24+00:00,D280,3874,2000-048,False
2000-08-28T20:09:36+00:00,401-02,3875,2000-049,False
2000-09-01T03:21:36+00:00,4B-Y3,3876,2000-050,False
2000-09-05T09:50:24+00:00,400-02,3877,2000-051,False
2000-09-06T22:33:36+00:00,V132 L4098,3878,2000-052,False
2000-09-08T12:43:12+00:00,STS-106,3879,2000-053,False
2000-09-14T22:48:00+00:00,V130 (506),3907,2000-054,False
2000-09-21T10:19:12+00:00,23G-13,3880,2000-055,False
2000-09-25T10:04:48+00:00,67013-303/16NI,3881,2000-056,False
2000-09-26T10:04:48+00:00,450-8752-403,3882,2000-057,False
2000-09-29T09:36:00+00:00,76023  -462 075,3883,2000-058,False
2000-10-01T22:04:48+00:00,401-01,3884,2000-059,False
2000-10-06T23:02:24+00:00,V133 L4099,3885,2000-060,False
2000-10-09T05:31:12+00:00,F30/P-35,3886,2000-061,False
2000-10-11T23:16:48+00:00,STS-92,3887,2000-062,False
2000-10-13T14:09:36+00:00,393-01,3888,2000-063,False
2000-10-16T21:21:35+00:00,K 15000-085,3889,2000-064,False
2000-10-20T00:43:12+00:00,AC-140 MLV-9/IABS-8,3908,2000-065,False
2000-10-21T05:45:36+00:00,6L/DM-SL-6L,3890,2000-066,False
2000-10-21T22:04:48+00:00,402-01,3891,2000-067,False
2000-10-29T06:00:00+00:00,V134 L4100,3893,2000-068,False
2000-10-30T16:04:48+00:00,3A-Y5,3894,2000-069,False
2000-10-31T07:55:11+00:00,A 15000-666,3895,2000-070,False
2000-11-10T17:16:48+00:00,D281,3892,2000-071,False
2000-11-16T01:12:00+00:00,V135 (507),3909,2000-072,False
2000-11-16T01:26:23+00:00,K 15000-671,3910,2000-073,False
2000-11-20T23:02:24+00:00,47165-631,3911,2000-074,False
2000-11-21T18:28:48+00:00,D282,3912,2000-075,False
2000-11-22T00:00:00+00:00,V136 L4102,3913,2000-076,False
2000-11-30T19:55:12+00:00,402-02,3914,2000-077,False
2000-12-01T03:07:12+00:00,STS-97,3915,2000-078,False
2000-12-05T12:28:48+00:00,64516-21-434,3916,2000-079,False
2000-12-06T02:52:48+00:00,AC-157 MLV-11,3919,2000-080,False
2000-12-20T00:28:48+00:00,V138 (508),3917,2000-081,False
2000-12-20T16:19:12+00:00,Y6,3918,2000-082,False
2000-12-27T09:50:24+00:00,450-34-  503,5290,2000-F03,True
2001-01-09T17:02:24+00:00,2F-Y2,3920,2001-001,False
2001-01-10T22:04:48+00:00,V137 L4101,3921,2001-002,False
2001-01-24T04:33:36+00:00,K 15000-673,3922,2001-003,False
2001-01-30T07:55:12+00:00,D283,3923,2001-004,False
2001-02-07T23:02:24+00:00,V139 L4103,3924,2001-005,False
2001-02-07T23:16:48+00:00,STS-98,3925,2001-006,False
2001-02-20T08:52:48+00:00,168,3926,2001-007,False
2001-02-26T08:09:36+00:00,K 15000-670,3927,2001-008,False
2001-02-27T21:21:36+00:00,4B-41/TC-22 (K-30),3928,2001-009,False
2001-03-08T11:45:36+00:00,STS-102,3929,2001-010,False
2001-03-08T22:48:00+00:00,V140 (509),3930,2001-011,False
2001-03-18T22:33:36+00:00,7?/DM-SL-5L,3931,2001-012,False
2001-04-07T03:50:24+00:00,535-01/88503,3932,2001-014,False
2001-04-07T15:07:12+00:00,D284,3933,2001-013,False
2001-04-18T10:19:12+00:00,GSLV-D1,3934,2001-015,False
2001-04-19T18:43:12+00:00,STS-100,3935,2001-016,False
2001-04-28T07:40:48+00:00,K 15000-674,3936,2001-017,False
2001-05-08T22:04:48+00:00,9?/DM-SL-7L,3937,2001-018,False
2001-05-15T01:12:00+00:00,403-01,3938,2001-019,False
2001-05-18T17:45:36+00:00,D285,3939,2001-020,False
2001-05-20T22:33:36+00:00,K 15000-001,3940,2001-021,False
2001-05-29T18:00:00+00:00,77023  -841 076,3941,2001-022,False
2001-06-08T15:07:12+00:00,53706-412,3942,2001-023,False
2001-06-09T06:43:12+00:00,V141 L4104,3943,2001-024,False
2001-06-16T01:55:12+00:00,403-02,3944,2001-025,False
2001-06-19T04:48:00+00:00,AC-156,3945,2001-026,False
2001-06-30T19:40:48+00:00,D286,3946,2001-027,False
2001-07-12T09:07:12+00:00,STS-104,3947,2001-028,False
2001-07-12T22:04:48+00:00,V142 (510),3948,2001-029,False
2001-07-20T00:14:24+00:00,77045  -686 043,3949,2001-030,False
2001-07-23T07:26:24+00:00,AC-142,3950,2001-031,False
2001-07-31T07:55:12+00:00,510-25-  802,3951,2001-032,False
2001-08-06T07:26:24+00:00,4B-31,3952,2001-033,False
2001-08-08T16:19:12+00:00,D287,3953,2001-034,False
2001-08-10T21:07:12+00:00,STS-105,3954,2001-035,False
2001-08-21T09:21:35+00:00,M 15000-065,3955,2001-036,False
2001-08-24T20:38:24+00:00,404-01,3956,2001-037,False
2001-08-29T06:57:36+00:00,H-IIA-1F,3957,2001-038,False
2001-08-30T06:43:12+00:00,V143 L4105,3958,2001-039,False
2001-09-08T15:21:36+00:00,AC-160 MLV-10,3967,2001-040,False
2001-09-14T23:31:11+00:00,F 15000-677,3959,2001-041,False
2001-09-21T18:43:12+00:00,None,5551,2001-F01,True
2001-09-25T23:16:48+00:00,V144 L4106,3960,2001-042,False
2001-09-30T02:38:24+00:00,LM-001,3961,2001-043,False
2001-10-05T21:21:36+00:00,4B-34,3968,2001-044,False
2001-10-06T16:48:00+00:00,405-01,3962,2001-045,False
2001-10-11T02:38:24+00:00,AC-162 MLV-12,3969,2001-046,False
2001-10-18T18:57:36+00:00,D288,3963,2001-047,False
2001-10-21T08:52:48+00:00,F 15000-672,3964,2001-048,False
2001-10-22T04:48:00+00:00,PSLV-C3,3965,2001-049,False
2001-10-25T11:31:12+00:00,77013  -687 044,3966,2001-050,False
2001-11-26T18:28:48+00:00,F 15000-002,3970,2001-051,False
2001-11-27T00:28:48+00:00,V146 L4107,3971,2001-052,False
2001-12-01T18:00:00+00:00,405-02,3972,2001-053,False
2001-12-05T22:19:12+00:00,STS-108,3973,2001-054,False
2001-12-07T15:07:12+00:00,D289,3974,2001-055,False
2001-12-10T17:16:48+00:00,45021-101/19L,3975,2001-056,False
2001-12-21T04:04:48+00:00,510-82-  802,3976,2001-057,False
2001-12-28T03:21:36+00:00,670-21-  803,3977,2001-058,False
2002-01-16T00:28:48+00:00,4B-38/TC-19,3980,2002-001,False
2002-01-23T23:45:36+00:00,V147 L4108,3978,2002-002,False
2002-02-04T02:38:24+00:00,H-IIA-2F,3979,2002-003,False
2002-02-05T20:52:48+00:00,F31,3981,2002-004,False
2002-02-11T17:45:36+00:00,D290,3982,2002-005,False
2002-02-21T12:43:12+00:00,AC-204,3983,2002-006,False
2002-02-23T06:57:36+00:00,V148 L4109,3984,2002-007,False
2002-02-25T17:31:12+00:00,77082  -842 083,3985,2002-008,False
2002-03-01T01:12:00+00:00,V145 (511),3986,2002-009,False
2002-03-01T11:16:48+00:00,STS-109,3987,2002-010,False
2002-03-08T23:02:24+00:00,AC-143,3988,2002-011,False
2002-03-17T09:21:36+00:00,492-6992-013P/72505,3989,2002-012,False
2002-03-21T20:09:36+00:00,F 15000-678,3990,2002-013,False
2002-03-25T14:09:36+00:00,2F-Y3,3991,2002-014,False
2002-03-29T01:26:24+00:00,V149 L4110,3992,2002-015,False
2002-03-30T17:31:12+00:00,406-01,3993,2002-016,False
2002-04-01T22:04:48+00:00,78054  -688 045,3994,2002-017,False
2002-04-08T20:38:24+00:00,STS-110,3995,2002-018,False
2002-04-16T23:02:24+00:00,V150 L4111,3996,2002-019,False
2002-04-25T06:28:48+00:00,F 15000-675,3997,2002-020,False
2002-05-04T01:26:24+00:00,V151 L4112,3998,2002-021,False
2002-05-04T09:50:24+00:00,D291,3999,2002-022,False
2002-05-07T17:02:24+00:00,404-02,4000,2002-023,False
2002-05-15T01:55:12+00:00,4B-Y5,4001,2002-024,False
2002-05-28T15:21:36+00:00,5,4002,2002-025,False
2002-05-28T18:14:24+00:00,53721-702,4003,2002-026,False
2002-06-05T06:43:12+00:00,V152 L4113,4004,2002-027,False
2002-06-05T21:21:36+00:00,STS-111,4005,2002-028,False
2002-06-10T01:12:00+00:00,407-01,4006,2002-029,False
2002-06-15T22:33:36+00:00,SL8/DM-SL-8L,4007,2002-030,False
2002-06-20T09:36:00+00:00,492-5882-034/72502,4008,2002-031,False
2002-06-24T18:28:48+00:00,23G-14,4009,2002-032,False
2002-06-26T05:31:12+00:00,E 15000-679,4010,2002-033,False
2002-07-03T06:43:12+00:00,D292,4011,2002-034,False
2002-07-05T23:16:48+00:00,V153 (512),4012,2002-035,False
2002-07-08T06:28:48+00:00,47121-704,2742,2002-036,False
2002-07-25T15:07:12+00:00,408-01,2743,2002-037,False
2002-08-21T22:04:48+00:00,AV-001,2744,2002-038,False
2002-08-22T05:16:48+00:00,406-02,2745,2002-039,False
2002-08-28T22:48:00+00:00,V155 (513),2746,2002-040,False
2002-09-06T06:43:12+00:00,V154 L4114,2747,2002-041,False
2002-09-10T08:23:59+00:00,H-IIA-3F,2748,2002-042,False
2002-09-12T10:19:12+00:00,PSLV-C4,2749,2002-043,False
2002-09-15T10:33:36+00:00,001201Y,5552,2002-F01,True
2002-09-18T22:04:48+00:00,AC-159,2750,2002-044,False
2002-09-25T17:02:24+00:00,E 15000-003,2751,2002-045,False
2002-09-26T14:24:00+00:00,65021-706,2752,2002-046,False
2002-10-07T19:40:48+00:00,STS-112,2753,2002-047,False
2002-10-15T18:14:24+00:00,A 15000-066,5553,2002-F02,True
2002-10-17T04:48:00+00:00,409-01,2754,2002-048,False
2002-10-27T03:21:36+00:00,4B-Y6,2755,2002-049,False
2002-10-30T03:07:12+00:00,E 15000-004,2756,2002-050,False
2002-11-20T22:33:36+00:00,D4-1/D293,2757,2002-051,False
2002-11-24T00:43:12+00:00,STS-113,2758,2002-052,False
2002-11-25T23:02:24+00:00,408-02,2759,2002-053,False
2002-11-28T06:00:00+00:00,53779-802,2760,2002-054,False
2002-12-05T02:38:24+00:00,AC-144,2761,2002-055,False
2002-12-11T22:19:12+00:00,V157 (517),5554,2002-F03,True
2002-12-14T01:26:24+00:00,H-IIA-4F,2762,2002-056,False
2002-12-17T23:02:24+00:00,V156 L4115,2763,2002-057,False
2002-12-20T17:02:24+00:00,510-3541-505,2764,2002-058,False
2002-12-24T12:14:24+00:00,77045  -685 042,2765,2002-059,False
2002-12-25T07:40:48+00:00,409-02,2766,2002-060,False
2002-12-29T16:33:35+00:00,2F-Y4,2767,2002-061,False
2002-12-29T23:16:48+00:00,535-02/88504,2768,2002-062,False
2003-01-06T14:24:00+00:00,23G-4,2769,2003-001,False
2003-01-13T00:43:12+00:00,D294,2770,2003-002,False
2003-01-16T15:36:00+00:00,STS-107,2771,2003-003,False
2003-01-25T20:09:36+00:00,F32,2772,2003-004,False
2003-01-29T18:00:00+00:00,D295,2773,2003-005,False
2003-02-02T12:57:36+00:00,E 15000-680,2774,2003-006,False
2003-02-15T06:57:36+00:00,V159 L4116,2775,2003-007,False
2003-03-11T00:57:36+00:00,D4-2/D296/IABS-10,2779,2003-008,False
2003-03-28T01:26:24+00:00,H-IIA-5F,2776,2003-009,False
2003-03-31T22:04:48+00:00,D297,2777,2003-010,False
2003-04-02T01:55:12+00:00,78029  -684 041,2778,2003-011,False
2003-04-08T13:40:47+00:00,4B-35/TC-23,2787,2003-012,False
2003-04-09T22:48:00+00:00,V160 (514),2780,2003-013,False
2003-04-12T00:43:12+00:00,AC-205,2781,2003-014,False
2003-04-24T04:19:12+00:00,410-02,2782,2003-015,False
2003-04-26T03:50:24+00:00,E 15000-006,2783,2003-016,False
2003-04-28T12:00:00+00:00,F33,2784,2003-017,False
2003-05-08T11:31:12+00:00,GSLV-D2,2785,2003-018,False
2003-05-09T04:33:36+00:00,M-V-5,2796,2003-019,False
2003-05-13T22:04:48+00:00,AV-002,2786,2003-020,False
2003-05-24T16:33:35+00:00,3A-Y7,2788,2003-021,False
2003-06-02T17:45:36+00:00,E 15000-005/1005,2789,2003-022,False
2003-06-04T19:26:24+00:00,53721-705,2790,2003-023,False
2003-06-06T22:19:12+00:00,410-01/88505,2791,2003-024,False
2003-06-08T10:33:36+00:00,D 15000-681,2792,2003-025,False
2003-06-10T13:55:12+00:00,SL16/DM-SL-18L,2793,2003-026,False
2003-06-10T18:00:00+00:00,D298,2794,2003-027,False
2003-06-11T22:33:36+00:00,V161 (515),2795,2003-028,False
2003-06-19T19:55:12+00:00,77082  -689 046,2797,2003-029,False
2003-06-26T18:57:36+00:00,F34,2798,2003-030,False
2003-06-30T14:09:36+00:00,511-1992-008P/72503,2799,2003-031,False
2003-07-08T03:21:36+00:00,D299,2800,2003-032,False
2003-07-17T23:45:36+00:00,AV-003,2801,2003-033,False
2003-08-08T03:36:00+00:00,SL10/DM-SL-10L,2802,2003-034,False
2003-08-12T14:24:00+00:00,77082  -575 081,2803,2003-035,False
2003-08-13T02:09:36+00:00,F35,2804,2003-036,False
2003-08-19T10:48:00+00:00,47179-804,2805,2003-037,False
2003-08-25T05:31:12+00:00,D300,2806,2003-038,False
2003-08-29T01:40:48+00:00,D 15000-682,2807,2003-039,False
2003-08-29T23:16:48+00:00,D4-3/D301/IABS-7,2811,2003-040,False
2003-09-09T04:33:36+00:00,4B-36/TC-20,2812,2003-041,False
2003-09-16T00:00:00+00:00,None,5555,2003-F01,True
2003-09-27T06:14:24+00:00,65052-103,2808,2003-042,False
2003-09-27T23:16:48+00:00,V162 (516),2809,2003-043,False
2003-10-01T04:04:48+00:00,SL13/DM-SL-12L,2810,2003-044,False
2003-10-15T00:57:36+00:00,2F-Y5,2813,2003-045,False
2003-10-17T04:48:00+00:00,PSLV-C5,2814,2003-046,False
2003-10-18T06:43:12+00:00,D15000-007,2815,2003-047,False
2003-10-18T16:19:12+00:00,23G-9,2816,2003-048,False
2003-10-21T03:21:36+00:00,4B-Y4,2817,2003-049,False
2003-10-30T13:40:48+00:00,492-1921-121/72506,2818,2003-050,False
2003-11-03T07:26:24+00:00,2D-Y4,2819,2003-051,False
2003-11-14T16:04:48+00:00,3A-Y8,2820,2003-052,False
2003-11-24T06:28:48+00:00,407-02,2821,2003-053,False
2003-11-29T04:33:36+00:00,H-IIA-6F,5556,2003-F02,True
2003-12-02T10:04:48+00:00,AC-164 MLV-14,2829,2003-054,False
2003-12-05T06:00:00+00:00,511-7822-123,2822,2003-055,False
2003-12-10T17:45:36+00:00,410-03/88506,2823,2003-056,False
2003-12-18T02:24:00+00:00,AC-203,2830,2003-057,False
2003-12-21T08:09:36+00:00,D302,2824,2003-058,False
2003-12-27T21:36:00+00:00,D 15000-008/1006,2825,2003-059,False
2003-12-28T23:02:24+00:00,410-04,2826,2003-060,False
2003-12-29T19:12:00+00:00,Y1,2827,2003-061,False
2004-01-11T04:19:12+00:00,SL12/DM-SL-9L,2828,2004-001,False
2004-01-29T12:00:00+00:00,D 15000-683,2831,2004-002,False
2004-02-05T23:45:36+00:00,AC-165,2832,2004-003,False
2004-02-14T18:43:12+00:00,4B-39,2834,2004-004,False
2004-02-18T07:12:00+00:00,76092  -690 047,2833,2004-005,False
2004-03-02T07:12:00+00:00,V158 (518),2835,2004-006,False
2004-03-13T05:45:36+00:00,AC-202,2836,2004-007,False
2004-03-15T23:02:24+00:00,535-03/88507,2837,2004-008,False
2004-03-20T18:00:00+00:00,D303,2838,2004-009,False
2004-03-27T03:36:00+00:00,410-05,2839,2004-010,False
2004-04-16T00:43:12+00:00,AC-163,2842,2004-011,False
2004-04-18T16:04:48+00:00,2C-Y14,2840,2004-012,False
2004-04-19T03:21:36+00:00,Zh15000-009,2841,2004-013,False
2004-04-20T17:02:24+00:00,D304,2843,2004-014,False
2004-04-26T20:38:24+00:00,410-06,2844,2004-015,False
2004-05-04T12:43:12+00:00,SL14/DM-SL-16L,2845,2004-016,False
2004-05-19T22:19:12+00:00,AC-166,2846,2004-017,False
2004-05-20T17:45:36+00:00,T7 (XL),2847,2004-018,False
2004-05-25T12:28:48+00:00,D 15000-684,2848,2004-019,False
2004-05-28T06:00:00+00:00,670-92-  803,2849,2004-020,False
2004-06-10T01:26:24+00:00,70121-402/1-95,2850,2004-021,False
2004-06-16T22:33:36+00:00,535-06/88509,2851,2004-022,False
2004-06-23T22:48:00+00:00,D305,2852,2004-023,False
2004-06-29T04:04:48+00:00,SL11/DM-SL-11L,2854,2004-024,False
2004-06-29T06:28:48+00:00,450-3341-631,2853,2004-025,False
2004-07-15T10:04:48+00:00,D306,2855,2004-026,False
2004-07-18T00:43:12+00:00,V163 (519f),2856,2004-027,False
2004-07-22T17:45:36+00:00,53779-805,2857,2004-028,False
2004-07-25T07:12:00+00:00,2CSM-Y2,2858,2004-029,False
2004-08-03T06:14:24+00:00,D307,2859,2004-030,False
2004-08-04T22:33:36+00:00,535-07/88508,2860,2004-031,False
2004-08-11T05:02:24+00:00,D 15000-685,2861,2004-032,False
2004-08-29T07:55:12+00:00,2C-Y12,2862,2004-033,False
2004-08-31T23:16:48+00:00,AC-167,2863,2004-034,False
2004-09-06T10:48:00+00:00,6,5557,2004-F01,True
2004-09-08T23:16:48+00:00,4B-Y7,2864,2004-035,False
2004-09-20T10:33:36+00:00,GSLV-F01,2865,2004-036,False
2004-09-23T15:07:12+00:00,53779-811,2866,2004-037,False
2004-09-24T16:48:00+00:00,78036  -844 087,2867,2004-038,False
2004-09-27T07:55:12+00:00,2D-Y5,2868,2004-039,False
2004-10-14T03:07:12+00:00,Zh15000-012,2869,2004-040,False
2004-10-14T21:21:36+00:00,535-08/88510,2870,2004-041,False
2004-10-19T01:26:24+00:00,Y9,2871,2004-042,False
2004-10-29T22:04:48+00:00,410-08,2872,2004-043,False
2004-11-06T03:07:12+00:00,4B-Y8,2873,2004-044,False
2004-11-06T05:45:36+00:00,D308,2874,2004-045,False
