OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025HV,2025-04-02T12:08:27.581856,14.13322667,.0017912,98.6957,107.9157,172.5747,341.2340,0,U,29923,999,93683,.84626E-3,.1547E-4,0
FENGYUN 1C DEB,1999-025HW,2025-04-02T08:03:17.790048,14.08804444,.0025797,98.7479,112.9653,256.3204,115.0333,0,U,29924,999,93626,.19686E-3,.298E-5,0
FENGYUN 1C DEB,1999-025HY,2025-04-02T11:38:59.487072,14.32707438,.0250772,98.2699,92.3616,338.8977,174.7866,0,U,29926,999,94939,.76301E-3,.2895E-4,0
FENGYUN 1C DEB,1999-025HZ,2025-04-02T11:14:20.090976,14.64731122,.0017422,99.0954,87.8688,279.1264,232.4537,0,U,29927,999,94913,.57706E-2,.30884E-3,0
FENGYUN 1C DEB,1999-025JA,2025-04-02T14:24:54.076032,13.87572835,.014468,99.6019,109.8579,58.7197,62.2536,0,U,29928,999,91966,.12653E-2,.1579E-4,0
FENGYUN 1C DEB,1999-025JB,2025-04-02T01:46:18.067008,14.00016967,.0130355,98.6279,25.3667,168.2701,203.4106,0,U,29929,999,92391,.17488E-2,.273E-4,0
FENGYUN 1C DEB,1999-025JC,2025-04-02T14:07:11.832096,14.20478830,.0165371,99.0806,328.3899,59.1751,358.3701,0,U,29930,999,94282,.40991E-3,.963E-5,0
FENGYUN 1C DEB,1999-025JD,2025-04-02T14:51:04.029696,14.03732909,.0032856,98.8895,133.9092,83.4423,35.4556,0,U,29931,999,93247,.30095E-3,.433E-5,0
FENGYUN 1C DEB,1999-025JE,2025-04-02T11:52:25.009824,14.16395346,.0039224,98.6444,110.5637,80.3331,79.5677,0,U,29932,999,93984,.56284E-3,.1084E-4,0
FENGYUN 1C DEB,1999-025JF,2025-04-02T11:35:36.474720,14.56872570,.0005035,98.7473,181.3625,77.3490,295.0217,0,U,29933,999,94793,.48201E-2,.21631E-3,0
FENGYUN 1C DEB,1999-025JG,2025-04-02T13:46:35.493024,14.61303205,.0104347,98.9294,119.2052,312.8164,46.4298,0,U,29934,999,96057,.16119E-2,.8547E-4,0
FENGYUN 1C DEB,1999-025JH,2025-04-02T11:59:28.986720,14.14083830,.0150256,98.4857,167.5875,226.7104,144.2016,0,U,29935,999,93949,.24031E-3,.468E-5,0
FENGYUN 1C DEB,1999-025JJ,2025-04-02T07:12:18.599328,14.34969622,.0114051,98.6316,205.2376,219.9914,139.2831,0,U,29936,999,95281,.39367E-3,.1159E-4,0
FENGYUN 1C DEB,1999-025JK,2025-04-02T01:12:25.164000,14.04301409,.0032332,98.8243,120.5564,14.7698,4.8618,0,U,29937,999,93361,-.2039E-4,-.75E-6,0
FENGYUN 1C DEB,1999-025JL,2025-04-02T13:33:05.061024,14.07293905,.0032721,98.7876,89.3671,306.2668,177.0749,0,U,29938,999,93481,.30619E-3,.473E-5,0
FENGYUN 1C DEB,1999-025JM,2025-04-02T15:01:26.270400,14.12012758,.0067053,98.7065,99.4926,141.1608,334.0802,0,U,29939,999,93874,.9891E-4,.143E-5,0
FENGYUN 1C DEB,1999-025JN,2025-04-02T14:34:29.927712,14.18021328,.0076032,98.6300,109.2802,111.8094,14.3715,0,U,29940,999,93885,.10588E-2,.219E-4,0
FENGYUN 1C DEB,1999-025JQ,2025-04-02T09:40:29.617248,14.29346836,.0049104,98.6564,159.9289,302.2234,57.4193,0,U,29942,999,94234,.10606E-2,.2693E-4,0
FENGYUN 1C DEB,1999-025JR,2025-04-02T14:57:26.353152,14.09610393,.0034857,98.7337,108.0201,226.2062,249.4760,0,U,29943,999,93726,.12155E-3,.171E-5,0
FENGYUN 1C DEB,1999-025JS,2025-04-02T07:16:47.854560,14.81580154,.0183124,99.0035,353.9328,318.8227,39.9285,0,U,29944,999,96680,.17648E-2,.18518E-3,0
FENGYUN 1C DEB,1999-025JT,2025-04-02T14:51:37.119168,14.05452866,.0030728,98.8149,123.5197,355.4103,116.6890,0,U,29945,999,93408,.21334E-3,.305E-5,0
FENGYUN 1C DEB,1999-025JU,2025-04-02T14:06:54.514080,14.07982471,.0080722,98.7684,91.8637,340.4590,139.0245,0,U,29946,999,93470,.65138E-3,.1097E-4,0
FENGYUN 1C DEB,1999-025JV,2025-04-02T14:14:16.665216,14.02911401,.0041573,98.8644,130.1278,108.8084,18.9723,0,U,29947,999,93186,.18319E-3,.243E-5,0
FENGYUN 1C DEB,1999-025JW,2025-04-02T13:01:07.547808,14.06040094,.0083777,98.8054,85.4517,227.0535,257.2074,0,U,29948,999,93404,.12369E-3,.166E-5,0
FENGYUN 1C DEB,1999-025JX,2025-04-02T12:56:49.456320,14.06773202,.0023136,98.7783,115.8973,300.6025,213.1673,0,U,29949,999,93533,.58946E-4,.55E-6,0
FENGYUN 1C DEB,1999-025JY,2025-04-02T14:54:09.369792,14.10201509,.0032269,98.7687,130.3654,241.3385,233.7463,0,U,29950,999,93709,.2283E-3,.363E-5,0
FENGYUN 1C DEB,1999-025KB,2025-04-02T13:21:23.009184,13.90593461,.010577,98.9216,89.3487,239.5408,248.8879,0,U,29953,999,92329,.48041E-3,.583E-5,0
FENGYUN 1C DEB,1999-025KC,2025-04-02T10:47:05.552448,14.32784963,.0075012,100.1620,86.7004,264.3500,94.9121,0,U,29954,999,94544,.19576E-2,.5451E-4,0
FENGYUN 1C DEB,1999-025KD,2025-04-02T09:47:09.434112,14.35760448,.0006422,99.2874,153.3062,265.2433,106.7135,0,U,29955,999,94409,.21175E-2,.6079E-4,0
FENGYUN 1C DEB,1999-025KE,2025-04-02T14:45:21.924576,14.06100659,.0053608,98.8187,128.4110,11.1485,102.2179,0,U,29956,999,93478,.22065E-3,.324E-5,0
FENGYUN 1C DEB,1999-025KF,2025-04-02T07:17:33.408096,14.42066642,.0046316,98.9167,206.0570,212.3255,206.2907,0,U,29957,999,93814,.79597E-2,.26541E-3,0
FENGYUN 1C DEB,1999-025KG,2025-04-02T07:01:25.326336,14.14118012,.0054703,98.6823,113.9452,340.0355,19.8678,0,U,29958,999,93854,.58029E-3,.1078E-4,0
FENGYUN 1C DEB,1999-025KH,2025-04-02T12:40:08.336064,14.05846205,.0041268,98.8353,129.7681,321.3492,204.4215,0,U,29959,999,93368,.12E-3,.154E-5,0
FENGYUN 1C DEB,1999-025KJ,2025-04-02T10:20:13.492608,14.15866138,.0091227,98.5964,86.5472,296.7225,221.9871,0,U,29960,999,93855,.9582E-3,.192E-4,0
FENGYUN 1C DEB,1999-025KK,2025-04-02T14:23:45.363840,14.25955425,.0074477,98.9822,334.1546,318.9620,40.5970,0,U,29961,999,94687,.2987E-3,.686E-5,0
FENGYUN 1C DEB,1999-025KL,2025-04-02T12:05:56.780160,14.06954763,.0109972,98.7761,108.1515,216.8769,298.3749,0,U,29962,999,93422,.37609E-3,.62E-5,0
FENGYUN 1C DEB,1999-025KM,2025-04-02T15:13:00.643872,14.28527205,.0051329,99.0278,328.1352,318.9087,96.1733,0,U,29963,999,94514,.9208E-3,.2294E-4,0
FENGYUN 1C DEB,1999-025KN,2025-04-02T14:12:55.187424,14.01880566,.0131512,98.4018,315.1953,267.4100,91.2008,0,U,29964,999,92755,.14452E-2,.2332E-4,0
FENGYUN 1C DEB,1999-025KP,2025-04-02T14:39:08.718912,13.95614423,.0146373,98.9533,94.2166,46.5121,47.7516,0,U,29965,999,92731,.38967E-3,.538E-5,0
FENGYUN 1C DEB,1999-025KQ,2025-04-02T10:53:39.488064,14.25193875,.0039441,99.5074,278.3613,346.9761,13.0394,0,U,29966,999,94420,.71439E-3,.1641E-4,0
FENGYUN 1C DEB,1999-025KR,2025-03-29T23:22:19.032960,14.21540134,.0076634,98.8731,163.8588,314.9356,221.1068,0,U,29967,999,93585,.20725E-2,.4633E-4,0
FENGYUN 1C DEB,1999-025KS,2025-04-02T13:28:05.687616,14.07059507,.0090223,98.7897,89.0942,350.1016,130.5625,0,U,29968,999,93474,.37494E-3,.607E-5,0
FENGYUN 1C DEB,1999-025KT,2025-04-01T22:49:56.079264,14.30578930,.0045066,98.7748,173.4638,78.4525,335.9553,0,U,29969,999,94016,.25229E-2,.6617E-4,0
FENGYUN 1C DEB,1999-025KU,2025-04-02T08:36:09.040608,14.42789931,.0091764,98.8004,12.2394,226.9805,255.9174,0,U,29970,999,95451,.83475E-3,.2878E-4,0
FENGYUN 1C DEB,1999-025KV,2025-04-02T15:11:07.203264,14.17182255,.0024317,98.7093,137.6724,175.9393,306.8681,0,U,29971,999,93739,.13642E-2,.2716E-4,0
FENGYUN 1C DEB,1999-025KW,2025-04-02T10:23:01.696992,14.62268530,.007172,98.9206,83.3859,74.1243,79.5284,0,U,29972,999,95764,.29049E-2,.15174E-3,0
FENGYUN 1C DEB,1999-025KX,2025-04-02T11:51:49.565088,14.05843781,.0060544,98.8396,98.9470,141.6001,10.4302,0,U,29973,999,93145,.98591E-3,.1596E-4,0
FENGYUN 1C DEB,1999-025KY,2025-04-02T10:50:17.289600,14.13399655,.0048414,98.8979,177.7233,84.1931,45.5934,0,U,29974,999,93331,.18725E-2,.3514E-4,0
FENGYUN 1C DEB,1999-025KZ,2025-04-02T12:53:19.233024,13.97892252,.0113221,99.3682,128.7436,346.2232,173.0268,0,U,29975,999,92885,.20619E-3,.261E-5,0
FENGYUN 1C DEB,1999-025LA,2025-04-02T15:04:10.343136,13.97784917,.0268387,98.9129,96.9016,221.9812,261.7228,0,U,29976,999,92786,.18578E-3,.312E-5,0
FENGYUN 1C DEB,1999-025LB,2025-04-02T03:13:54.419232,14.04065462,.0128192,98.4194,332.7931,257.8774,265.2461,0,U,29977,999,92786,.13992E-2,.2342E-4,0
FENGYUN 1C DEB,1999-025LC,2025-04-02T02:08:43.034208,13.95809039,.0076565,99.0935,146.2043,29.5786,0.4466,0,U,29978,999,92764,.27216E-3,.337E-5,0
FENGYUN 1C DEB,1999-025LD,2025-04-02T15:19:34.169952,14.25274010,.0108123,98.3944,126.8777,188.7069,293.5844,0,U,29979,999,94453,.67795E-3,.1654E-4,0
FENGYUN 1C DEB,1999-025LE,2025-04-02T11:36:23.433984,14.06120155,.0086839,98.5426,275.7547,247.2394,167.2033,0,U,29980,999,93419,.24379E-3,.373E-5,0
FENGYUN 1C DEB,1999-025LG,2025-04-02T09:33:08.541792,14.64460425,.01265,99.3825,237.3280,340.9307,40.1522,0,U,29982,999,96562,.10121E-2,.5959E-4,0
FENGYUN 1C DEB,1999-025LK,2025-04-02T14:29:44.965824,14.10263541,.0028161,98.7261,115.3674,209.2097,266.6080,0,U,29985,999,93766,.67901E-4,.78E-6,0
FENGYUN 1C DEB,1999-025LL,2025-04-02T14:54:58.368096,14.27039374,.0022774,99.4105,140.8688,7.0443,118.3822,0,U,29986,999,93880,.20843E-2,.5042E-4,0
FENGYUN 1C DEB,1999-025LM,2025-04-01T22:32:10.812192,14.12075880,.0080832,98.9109,345.2371,234.1655,255.0690,0,U,29987,999,92774,.30207E-2,.5669E-4,0
FENGYUN 1C DEB,1999-025LN,2025-04-02T12:07:42.885408,14.46029166,.0129357,98.6881,189.1590,66.1157,306.1746,0,U,29988,999,94388,.35019E-2,.13822E-3,0
FENGYUN 1C DEB,1999-025LP,2025-04-02T11:23:20.028768,14.15572862,.0123459,98.6424,78.5465,204.3457,314.6636,0,U,29989,999,94013,.25182E-3,.488E-5,0
FENGYUN 1C DEB,1999-025LR,2025-04-02T08:08:41.113536,15.74154796,.0033998,102.1528,234.1869,310.1504,49.6765,0,U,29991,999,94751,.32703E-1,.5743033E-1,0
FENGYUN 1C DEB,1999-025LS,2025-04-02T12:42:27.495360,14.11486690,.0089025,98.7212,94.6491,169.5666,314.0770,0,U,29992,999,93801,.1835E-3,.303E-5,0
FENGYUN 1C DEB,1999-025LT,2025-04-02T02:29:56.886432,14.08053519,.0038386,98.8238,134.8962,311.8723,47.9173,0,U,29993,999,93586,.18073E-3,.266E-5,0
FENGYUN 1C DEB,1999-025LU,2025-04-02T15:11:29.679360,14.02448875,.0130412,98.8554,132.2077,202.2926,283.4407,0,U,29994,999,93164,.54291E-3,.856E-5,0
FENGYUN 1C DEB,1999-025LW,2025-04-02T14:06:24.808032,14.07399718,.0136433,99.3130,121.8531,73.5447,42.9957,0,U,29996,999,92559,.37584E-2,.684E-4,0
FENGYUN 1C DEB,1999-025LX,2025-04-02T14:06:25.990848,14.00317264,.0077665,98.8875,110.2870,312.9753,165.6655,0,U,29997,999,92832,.8772E-3,.1289E-4,0
FENGYUN 1C DEB,1999-025LY,2025-04-02T09:47:01.628736,14.27280314,.0003519,99.3274,135.9745,316.7752,43.3149,0,U,29998,999,94245,.14141E-2,.3411E-4,0
FENGYUN 1C DEB,1999-025LZ,2025-04-02T10:42:38.066688,14.19505908,.0191021,98.5567,84.7272,142.3695,10.0458,0,U,29999,999,94115,.50687E-3,.1239E-4,0
FENGYUN 1C DEB,1999-025MA,2025-04-02T03:14:29.273856,14.34190501,.0043459,98.9642,157.0160,124.8806,265.1560,0,U,30001,999,93777,.37165E-2,.10495E-3,0
FENGYUN 1C DEB,1999-025MC,2025-04-02T11:30:04.715136,13.85345360,.0144703,99.5477,62.2202,73.8195,48.2598,0,U,30003,999,91967,.77592E-3,.912E-5,0
FENGYUN 1C DEB,1999-025MD,2025-04-02T10:07:32.297376,14.16170261,.0037971,99.2156,264.3902,340.3796,49.9327,0,U,30004,999,93706,.12427E-2,.2429E-4,0
FENGYUN 1C DEB,1999-025ME,2025-04-01T21:35:38.527872,13.51439763,.0349884,99.2787,69.7035,18.4101,342.9337,0,U,30005,999,89503,.36756E-2,.347E-4,0
FENGYUN 1C DEB,1999-025MG,2025-04-02T11:22:14.445120,14.23253201,.0067117,99.1939,342.4145,22.6204,151.5969,0,U,30007,999,93736,.26783E-2,.6161E-4,0
FENGYUN 1C DEB,1999-025MH,2025-04-02T13:32:56.708736,14.59546966,.0042969,99.3574,15.2350,243.5337,196.9509,0,U,30008,999,95344,.43656E-2,.21015E-3,0
FENGYUN 1C DEB,1999-025MJ,2025-04-02T13:26:48.953184,14.03985636,.0058692,99.0324,149.0497,323.3387,36.3770,0,U,30009,999,92915,.80749E-3,.1251E-4,0
FENGYUN 1C DEB,1999-025MK,2025-04-02T10:54:36.529344,14.24787687,.0072776,99.0761,276.0572,219.8474,169.9433,0,U,30010,999,94639,.29435E-3,.658E-5,0
FENGYUN 1C DEB,1999-025MM,2025-04-02T03:21:48.909888,13.85572221,.0137433,99.4960,142.3679,102.3996,325.4966,0,U,30012,999,92022,.4063E-3,.455E-5,0
FENGYUN 1C DEB,1999-025MN,2025-04-02T12:15:57.736224,13.87628603,.0128012,99.5932,105.1564,359.8585,151.9496,0,U,30013,999,92155,.53977E-3,.634E-5,0
FENGYUN 1C DEB,1999-025MQ,2025-04-02T11:11:25.974240,14.29708833,.0039313,99.2192,80.1711,136.9434,14.6792,0,U,30015,999,94538,.13366E-2,.341E-4,0
FENGYUN 1C DEB,1999-025MR,2025-04-02T11:08:05.925408,14.70719004,.005571,98.9060,79.2995,113.8573,17.0551,0,U,30016,999,95706,.3907E-2,.24417E-3,0
FENGYUN 1C DEB,1999-025MS,2025-04-02T13:28:47.678016,14.60456046,.0218577,98.7845,121.9421,236.8392,121.1671,0,U,30017,999,96733,.23059E-3,.1496E-4,0
FENGYUN 1C DEB,1999-025MT,2025-04-02T03:12:14.557248,14.70387770,.0121193,98.7742,155.1821,271.7827,140.5433,0,U,30018,999,96696,.80693E-3,.5407E-4,0
FENGYUN 1C DEB,1999-025MU,2025-04-02T13:50:02.781312,14.88053209,.0082715,98.1734,57.3491,106.6411,254.3906,0,U,30019,999,94596,.1076E-1,.106739E-2,0
FENGYUN 1C DEB,1999-025MV,2025-04-02T13:57:29.909952,14.03918001,.0185809,98.8485,102.8255,61.5271,53.8999,0,U,30020,999,93091,.96321E-3,.1731E-4,0
FENGYUN 1C DEB,1999-025MW,2025-04-02T14:14:13.978176,14.04774785,.0071905,98.8220,90.9820,278.5923,203.9719,0,U,30021,999,93363,.32129E-3,.484E-5,0
FENGYUN 1C DEB,1999-025MX,2025-04-02T13:17:22.403328,14.23031155,.0066584,99.0983,292.5739,276.9621,143.6331,0,U,30022,999,94577,.12581E-3,.242E-5,0
FENGYUN 1C DEB,1999-025MY,2025-04-02T11:44:05.917632,14.11383219,.0047454,99.3018,276.8660,53.8831,0.6473,0,U,30023,999,93609,.79708E-3,.1411E-4,0
FENGYUN 1C DEB,1999-025ND,2025-04-02T11:06:44.922816,14.53910865,.0177977,98.1346,91.3124,296.7384,217.5813,0,U,30028,999,96025,.11328E-2,.5833E-4,0
FENGYUN 1C DEB,1999-025NL,2025-04-02T15:02:13.687584,14.36828327,.0115938,99.2853,347.8739,81.6542,339.3802,0,U,30035,999,95474,.13182E-3,.368E-5,0
FENGYUN 1C DEB,1999-025NM,2025-04-02T14:37:49.529856,14.44946806,.0192268,98.2766,126.1053,261.2388,221.5091,0,U,30036,999,95505,.688E-3,.2957E-4,0
FENGYUN 1C DEB,1999-025NN,2025-04-02T12:03:01.067616,14.33694419,.0175815,98.3565,76.2837,91.9288,36.6070,0,U,30037,999,95144,.41664E-3,.133E-4,0
FENGYUN 1C DEB,1999-025NP,2025-04-02T12:46:07.869792,14.38382377,.0260415,98.3515,86.3406,146.4942,341.7571,0,U,30038,999,95235,.35741E-3,.1567E-4,0
FENGYUN 1C DEB,1999-025NQ,2025-04-02T11:58:38.214624,15.53809179,.0038687,96.9606,78.0194,144.9718,215.4093,0,U,30039,999,95844,.17022E-1,.125216E-1,0
FENGYUN 1C DEB,1999-025NR,2025-04-02T00:08:12.162912,14.34431105,.0033357,98.2494,119.5776,358.9385,59.2672,0,U,30040,999,94273,.23489E-2,.6619E-4,0
FENGYUN 1C DEB,1999-025NS,2025-04-02T05:42:25.550208,14.12678910,.0035199,99.4580,184.4029,204.4230,211.4082,0,U,30041,999,93693,.78066E-3,.1407E-4,0
FENGYUN 1C DEB,1999-025NU,2025-04-02T13:04:27.521472,14.21743580,.0289884,98.6171,195.4736,149.3240,212.5249,0,U,30043,999,93731,.23208E-2,.7794E-4,0
FENGYUN 1C DEB,1999-025NV,2025-04-02T12:23:29.412096,14.45563022,.0084944,98.2087,20.1195,224.8066,134.6246,0,U,30044,999,94360,.40105E-2,.14785E-3,0
FENGYUN 1C DEB,1999-025NW,2025-04-01T23:46:26.085216,14.18960492,.0100047,99.1894,117.8301,116.7668,306.0228,0,U,30045,999,93072,.2973E-2,.6475E-4,0
FENGYUN 1C DEB,1999-025NY,2025-04-02T14:30:55.154592,13.93762981,.0125999,99.8928,231.3365,277.5940,142.1681,0,U,30047,999,92375,.1254E-2,.1712E-4,0
FENGYUN 1C DEB,1999-025NZ,2025-04-01T22:09:40.329216,13.79707828,.0186569,98.7040,338.4928,212.1147,160.5993,0,U,30048,999,91626,.35946E-3,.383E-5,0
FENGYUN 1C DEB,1999-025PB,2025-04-02T15:00:34.749216,13.84382591,.0171928,96.8058,122.2392,35.9501,85.7723,0,U,30050,999,91685,.12536E-2,.1548E-4,0
FENGYUN 1C DEB,1999-025PD,2025-04-02T15:11:01.627872,13.72588839,.0290861,99.3235,124.8973,177.4264,304.1024,0,U,30052,999,91068,.78289E-3,.929E-5,0
FENGYUN 1C DEB,1999-025PE,2025-04-02T06:32:46.096800,13.91239935,.0341482,98.5778,283.5714,323.4281,213.3077,0,U,30053,999,91444,.24318E-2,.4885E-4,0
FENGYUN 1C DEB,1999-025PF,2025-04-02T08:17:07.152288,13.69535532,.0275519,99.3993,130.6376,305.7219,63.2276,0,U,30054,999,90866,.86299E-3,.936E-5,0
FENGYUN 1C DEB,1999-025PH,2025-04-02T13:31:25.166208,13.72516547,.0301956,98.3473,310.5051,175.9443,184.4262,0,U,30056,999,90487,.29696E-2,.3735E-4,0
FENGYUN 1C DEB,1999-025PJ,2025-04-02T11:54:24.056064,13.56418146,.0293464,98.8879,185.4684,82.9092,341.6819,0,U,30057,999,89788,.1937E-2,.1766E-4,0
FENGYUN 1C DEB,1999-025PK,2025-04-02T11:57:33.595200,13.47840291,.0317957,99.6525,105.0515,63.8325,98.1872,0,U,30058,999,89422,.16424E-2,.1336E-4,0
FENGYUN 1C DEB,1999-025PL,2025-04-02T00:25:22.113984,13.45337756,.0326983,98.8266,117.6271,228.6297,187.3638,0,U,30059,999,89372,.4085E-3,.295E-5,0
FENGYUN 1C DEB,1999-025PM,2025-04-01T22:44:13.769376,13.42995810,.0349921,99.3282,337.1470,346.7341,24.0591,0,U,30060,999,88822,.27414E-2,.2209E-4,0
FENGYUN 1C DEB,1999-025PN,2025-04-02T09:45:39.019104,13.45102254,.0374294,101.8770,155.3731,107.9837,269.6459,0,U,30061,999,88678,.47106E-2,.418E-4,0
FENGYUN 1C DEB,1999-025PP,2025-04-02T14:06:44.597088,14.06709234,.004994,98.7888,108.9968,43.8171,69.1768,0,U,30062,999,93334,.64531E-3,.1041E-4,0
FENGYUN 1C DEB,1999-025PQ,2025-04-02T10:44:03.213888,14.15504144,.0032938,98.4972,82.8026,145.3837,6.7798,0,U,30063,999,94067,.15961E-3,.272E-5,0
FENGYUN 1C DEB,1999-025PR,2025-04-02T14:10:50.799072,14.14051678,.0067011,98.6728,111.2031,117.4024,3.8311,0,U,30064,999,93913,.30663E-3,.554E-5,0
FENGYUN 1C DEB,1999-025PS,2025-04-02T09:49:50.120832,13.86800153,.0131431,98.6579,83.6725,6.2975,353.9798,0,U,30065,999,92146,.34126E-3,.386E-5,0
FENGYUN 1C DEB,1999-025PT,2025-04-02T13:45:03.472704,14.18888036,.0116915,98.6200,89.7254,275.0058,209.2957,0,U,30066,999,94232,.28956E-3,.601E-5,0
FENGYUN 1C DEB,1999-025PU,2025-04-02T14:50:45.274848,14.42875386,.0154167,98.7992,330.8125,57.0737,356.4201,0,U,30067,999,95533,.68046E-3,.2572E-4,0
FENGYUN 1C DEB,1999-025PV,2025-04-02T10:52:07.154976,14.11822075,.0190531,98.7194,86.8948,351.9685,7.8448,0,U,30068,999,93755,.52264E-3,.1088E-4,0
FENGYUN 1C DEB,1999-025PW,2025-04-02T10:33:33.560928,14.04956251,.0050151,98.7785,82.1621,46.6725,106.2372,0,U,30069,999,93275,.59037E-3,.918E-5,0
FENGYUN 1C DEB,1999-025PX,2025-04-02T03:51:08.597088,14.07421497,.0335287,98.3015,171.5131,328.7068,57.9587,0,U,30070,999,92295,.15375E-2,.4283E-4,0
FENGYUN 1C DEB,1999-025PY,2025-04-02T11:50:40.255008,14.46695280,.0045208,98.6550,185.1293,157.5951,265.8170,0,U,30071,999,94544,.47615E-2,.17424E-3,0
FENGYUN 1C DEB,1999-025PZ,2025-04-02T14:45:17.663328,14.32318757,.0061971,99.0754,227.9259,292.3229,67.1391,0,U,30072,999,93526,.5975E-2,.16471E-3,0
FENGYUN 1C DEB,1999-025QA,2025-04-02T09:10:49.008288,14.16724729,.0052384,99.3967,50.7963,275.1196,236.9850,0,U,30073,999,93321,.31054E-2,.6248E-4,0
FENGYUN 1C DEB,1999-025QB,2025-04-02T02:29:53.215296,14.11281863,.0100385,99.1418,153.5158,146.4492,214.3089,0,U,30074,999,93068,.23224E-2,.4355E-4,0
FENGYUN 1C DEB,1999-025QC,2025-04-02T02:45:49.949280,13.92424660,.0091712,99.3937,139.3096,143.7261,273.5032,0,U,30075,999,92521,.15153E-3,.156E-5,0
FENGYUN 1C DEB,1999-025QD,2025-04-02T10:56:02.409216,13.76085860,.0176234,99.2203,86.9161,44.8237,107.4601,0,U,30076,999,91396,.71251E-3,.734E-5,0
FENGYUN 1C DEB,1999-025QE,2025-04-02T15:12:10.139616,14.07037288,.0020369,98.7746,115.9740,259.2172,227.6659,0,U,30077,999,93539,.12415E-4,-.22E-6,0
FENGYUN 1C DEB,1999-025QF,2025-04-02T03:35:28.037184,14.21014625,.0053929,98.8412,166.4643,291.7999,88.2503,0,U,30078,999,93495,.24982E-2,.5455E-4,0
FENGYUN 1C DEB,1999-025QG,2025-04-02T02:47:04.559136,14.00636792,.0084732,99.0847,149.7376,281.3920,132.2478,0,U,30079,999,92973,.31619E-3,.44E-5,0
FENGYUN 1C DEB,1999-025QH,2025-04-02T13:33:44.095680,14.10536883,.013432,98.6752,81.4921,62.4152,61.8289,0,U,30080,999,93654,.53396E-3,.993E-5,0
FENGYUN 1C DEB,1999-025QJ,2025-04-02T14:34:54.408288,13.97989035,.0075768,98.9161,95.9876,321.1478,163.6068,0,U,30081,999,92803,.71191E-3,.992E-5,0
FENGYUN 1C DEB,1999-025QK,2025-04-02T10:57:02.058912,15.02708397,.0088708,98.8297,342.9894,289.0553,150.3659,0,U,30082,999,97461,.20755E-2,.30216E-3,0
FENGYUN 1C DEB,1999-025QP,2025-04-02T08:18:49.302144,14.03496609,.006235,98.9359,130.7109,123.3926,249.8575,0,U,30086,999,93127,.45703E-3,.685E-5,0
FENGYUN 1C DEB,1999-025QQ,2025-04-02T09:27:47.564064,14.34953083,.0232159,98.4078,131.2359,160.1431,212.9890,0,U,30087,999,95047,.52038E-3,.196E-4,0
FENGYUN 1C DEB,1999-025QR,2025-04-02T14:13:01.593120,14.35061954,.0202795,98.3349,85.0024,287.1017,195.9912,0,U,30088,999,95026,.76496E-3,.2703E-4,0
FENGYUN 1C DEB,1999-025QS,2025-04-02T14:36:06.405408,14.29897764,.0073459,98.9209,352.0391,230.0931,199.4026,0,U,30089,999,94847,.3957E-3,.1002E-4,0
FENGYUN 1C DEB,1999-025QT,2025-04-02T09:14:07.926144,14.28397893,.0059284,99.3877,245.8489,120.2376,294.7545,0,U,30090,999,94638,.1165E-2,.2919E-4,0
FENGYUN 1C DEB,1999-025QV,2025-04-02T05:10:59.880576,14.38077450,.0083772,98.9116,261.5185,281.7049,253.4720,0,U,30092,999,95089,.97425E-3,.3025E-4,0
FENGYUN 1C DEB,1999-025QW,2025-04-02T13:21:40.060224,14.42148201,.0072055,98.8988,316.4776,13.8337,52.3192,0,U,30093,999,95138,.1275E-2,.4281E-4,0
FENGYUN 1C DEB,1999-025QY,2025-04-02T10:12:09.758016,14.73617769,.0189937,99.2371,337.0938,43.6852,317.9209,0,U,30095,999,95580,.27706E-2,.24112E-3,0
FENGYUN 1C DEB,1999-025QZ,2025-04-02T10:44:01.356288,14.31184063,.0079274,99.1672,157.9324,248.8322,110.4374,0,U,30096,999,94908,.48423E-3,.1274E-4,0
FENGYUN 1C DEB,1999-025RC,2025-04-02T03:56:04.784064,14.25503831,.0061091,98.5570,170.6856,268.6351,155.5692,0,U,30099,999,94562,.45064E-3,.1043E-4,0
FENGYUN 1C DEB,1999-025RF,2025-04-02T12:26:22.295040,14.21715327,.0143121,98.3891,112.7414,22.1944,130.3118,0,U,30102,999,94345,.40803E-3,.954E-5,0
FENGYUN 1C DEB,1999-025RG,2025-04-02T10:00:24.174144,14.24118888,.0065387,99.2172,61.0795,125.9545,5.3014,0,U,30103,999,94298,.90671E-3,.2086E-4,0
FENGYUN 1C DEB,1999-025RH,2025-04-02T13:16:09.937920,14.24782098,.0075979,98.3844,301.1724,133.4229,282.1035,0,U,30104,999,94272,.93431E-3,.2204E-4,0
FENGYUN 1C DEB,1999-025RJ,2025-04-02T10:10:21.602496,14.20740113,.0201623,98.5755,85.4351,91.1574,271.2709,0,U,30105,999,94150,.73059E-3,.1892E-4,0
